epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,980.629,0.56065,0.41527,1.06827,0.98886,0.79365,0.87219,0.63599,1.21711,0.70516,1.73778,0.000902728,0.000902728,0.000902728
188,985.682,0.57079,0.41753,1.07844,0.97954,0.76885,0.8437,0.63242,1.25581,0.77357,1.78535,0.000899898,0.000899898,0.000899898
189,990.798,0.57815,0.43109,1.09242,0.95511,0.76419,0.82056,0.61155,1.27241,0.93568,1.81312,0.000897069,0.000897069,0.000897069
190,995.904,0.60467,0.42093,1.08362,0.90663,0.74031,0.81942,0.60776,1.34504,0.90902,1.92268,0.00089424,0.00089424,0.00089424
191,1000.98,0.57285,0.40881,1.08349,0.93128,0.75999,0.8111,0.58494,1.36658,0.87427,1.93992,0.00089141,0.00089141,0.00089141
192,1006.16,0.58478,0.41852,1.0811,0.96946,0.76165,0.84845,0.65538,1.25202,0.81876,1.76871,0.000888581,0.000888581,0.000888581
193,1011.29,0.60741,0.43113,1.09525,0.95886,0.75916,0.82223,0.61961,1.2712,0.82639,1.77837,0.000885751,0.000885751,0.000885751
194,1016.43,0.57736,0.42625,1.07813,0.9202,0.7853,0.84912,0.6363,1.19666,0.83883,1.69111,0.000882922,0.000882922,0.000882922
195,1021.63,0.57428,0.41477,1.08364,0.9319,0.72265,0.8327,0.62228,1.22885,0.82311,1.74802,0.000880093,0.000880093,0.000880093
196,1026.8,0.56659,0.40621,1.07242,0.94218,0.71382,0.84484,0.61587,1.25943,0.86018,1.78475,0.000877263,0.000877263,0.000877263
197,1032.02,0.57827,0.40829,1.08343,0.92234,0.75378,0.84607,0.61371,1.31962,0.83259,1.82106,0.000874434,0.000874434,0.000874434
198,1037.26,0.5779,0.41112,1.07692,0.92478,0.76688,0.834,0.59671,1.34004,0.84456,1.86842,0.000871604,0.000871604,0.000871604
199,1042.42,0.56444,0.41701,1.07572,0.84957,0.78941,0.84993,0.62202,1.21822,0.79813,1.69682,0.000868775,0.000868775,0.000868775
200,1047.62,0.57111,0.41742,1.08184,0.85672,0.83094,0.828,0.61866,1.17781,0.77767,1.68055,0.000865945,0.000865945,0.000865945
201,1052.81,0.5483,0.39777,1.07018,0.8479,0.79365,0.81398,0.60679,1.24608,0.77355,1.78209,0.000863116,0.000863116,0.000863116
202,1057.98,0.55001,0.38953,1.07384,0.84333,0.77384,0.79864,0.58414,1.31425,0.85337,1.84205,0.000860287,0.000860287,0.000860287
203,1063.19,0.57814,0.41442,1.07701,0.9411,0.79212,0.83471,0.62817,1.27043,0.83376,1.82087,0.000857457,0.000857457,0.000857457
204,1068.37,0.56682,0.40681,1.0835,0.90229,0.79227,0.8408,0.64195,1.17958,0.77669,1.69156,0.000854628,0.000854628,0.000854628
205,1073.52,0.58388,0.41404,1.08971,0.9262,0.79854,0.89137,0.65875,1.21798,0.79466,1.68743,0.000851798,0.000851798,0.000851798
206,1078.73,0.56826,0.40589,1.07917,0.94684,0.78122,0.84429,0.63563,1.31357,0.85062,1.82936,0.000848969,0.000848969,0.000848969
207,1083.82,0.54419,0.40254,1.06206,0.94684,0.80093,0.8581,0.63475,1.25598,0.75042,1.78788,0.000846139,0.000846139,0.000846139
208,1089.01,0.54579,0.38587,1.06378,0.93168,0.76577,0.83578,0.62087,1.26256,0.81683,1.78999,0.00084331,0.00084331,0.00084331
209,1094.14,0.54003,0.38603,1.0546,0.96366,0.77984,0.83316,0.63926,1.20978,0.88919,1.76311,0.000840481,0.000840481,0.000840481
210,1099.31,0.53855,0.39817,1.05903,0.96063,0.72619,0.83984,0.61022,1.30018,0.8028,1.80777,0.000837651,0.000837651,0.000837651
211,1104.4,0.54464,0.40738,1.07306,0.8104,0.80001,0.84578,0.61187,1.3057,0.82283,1.79689,0.000834822,0.000834822,0.000834822
212,1109.56,0.55171,0.39882,1.07538,0.75085,0.66026,0.79108,0.56806,1.33035,1.0056,1.74931,0.000831992,0.000831992,0.000831992
213,1114.62,0.56213,0.41057,1.08872,0.9256,0.70644,0.84549,0.62918,1.36094,0.93482,1.84427,0.000829163,0.000829163,0.000829163
214,1119.71,0.55671,0.38848,1.06439,0.92091,0.8759,0.91768,0.64535,1.28836,0.89453,1.75585,0.000826334,0.000826334,0.000826334
215,1124.76,0.54003,0.3886,1.05957,0.93209,0.76413,0.83961,0.63638,1.31531,0.83709,1.81138,0.000823504,0.000823504,0.000823504
216,1129.91,0.53068,0.38546,1.05433,0.82982,0.77095,0.83645,0.58175,1.36807,1.01008,1.91495,0.000820675,0.000820675,0.000820675
217,1134.91,0.54285,0.40734,1.05665,0.88025,0.76026,0.82798,0.611,1.30166,0.89155,1.83401,0.000817845,0.000817845,0.000817845
218,1139.96,0.53894,0.38289,1.05949,0.90143,0.74788,0.82277,0.63233,1.24191,0.86443,1.72538,0.000815016,0.000815016,0.000815016
219,1144.95,0.5414,0.38607,1.06548,0.92009,0.76165,0.85002,0.63518,1.21649,0.92038,1.77033,0.000812186,0.000812186,0.000812186
220,1149.95,0.54012,0.37459,1.05301,0.93759,0.7448,0.89338,0.64871,1.24866,0.76824,1.75433,0.000809357,0.000809357,0.000809357
221,1154.93,0.54625,0.39106,1.06546,0.94348,0.76567,0.87567,0.64897,1.18266,0.76662,1.68236,0.000806528,0.000806528,0.000806528
222,1160.04,0.55882,0.40776,1.0785,0.87739,0.87668,0.90666,0.62838,1.23546,0.72368,1.75237,0.000803698,0.000803698,0.000803698
223,1165.97,0.53117,0.38187,1.04481,0.92819,0.75709,0.89972,0.65023,1.2382,0.78246,1.72644,0.000800869,0.000800869,0.000800869
224,1171.14,0.51618,0.36486,1.04588,0.95395,0.75556,0.855,0.62784,1.24954,0.75678,1.75594,0.000798039,0.000798039,0.000798039
225,1176.65,0.51493,0.36943,1.05468,0.94463,0.78406,0.85453,0.64472,1.19755,0.78195,1.68462,0.00079521,0.00079521,0.00079521
226,1182.17,0.54894,0.37927,1.06476,0.88662,0.77055,0.87054,0.6358,1.2568,0.78178,1.80352,0.00079238,0.00079238,0.00079238
227,1187.37,0.54301,0.37686,1.06498,0.95923,0.74194,0.83446,0.62676,1.17521,0.87664,1.70306,0.000789551,0.000789551,0.000789551
228,1192.72,0.52817,0.36532,1.05287,0.98269,0.68815,0.82276,0.59816,1.33547,0.97844,1.88417,0.000786722,0.000786722,0.000786722
229,1198.05,0.52025,0.37691,1.04139,0.96932,0.75925,0.85665,0.63426,1.2737,0.80717,1.86882,0.000783892,0.000783892,0.000783892
230,1203.24,0.53175,0.38458,1.05613,0.94894,0.78062,0.90737,0.66425,1.22192,0.77768,1.78074,0.000781063,0.000781063,0.000781063
231,1208.58,0.51043,0.36145,1.04976,0.90234,0.78949,0.89759,0.65767,1.25446,0.76494,1.79097,0.000778233,0.000778233,0.000778233
232,1213.9,0.51481,0.36992,1.04286,0.85767,0.80266,0.85189,0.63171,1.2911,0.74964,1.86268,0.000775404,0.000775404,0.000775404
233,1219.14,0.51275,0.37311,1.04625,0.9692,0.75598,0.88452,0.6455,1.27782,0.81456,1.86659,0.000772575,0.000772575,0.000772575
234,1224.3,0.52135,0.37633,1.04588,0.95413,0.82106,0.85508,0.63721,1.33132,0.7891,1.86805,0.000769745,0.000769745,0.000769745
235,1229.48,0.51868,0.37411,1.05325,0.97319,0.78479,0.85461,0.65374,1.23758,0.75926,1.76131,0.000766916,0.000766916,0.000766916
236,1234.74,0.50832,0.36904,1.04803,0.86192,0.78215,0.86864,0.63799,1.23877,0.8276,1.72125,0.000764086,0.000764086,0.000764086
237,1240.03,0.52563,0.36757,1.05453,0.84867,0.88705,0.91844,0.64645,1.22697,0.87316,1.71924,0.000761257,0.000761257,0.000761257
238,1245.51,0.53583,0.39228,1.06119,0.85931,0.88555,0.90917,0.65682,1.30071,0.79027,1.86326,0.000758427,0.000758427,0.000758427
239,1250.95,0.52731,0.37889,1.05354,0.95823,0.77862,0.90324,0.64281,1.2629,0.70105,1.82086,0.000755598,0.000755598,0.000755598
240,1256.19,0.52718,0.37399,1.05601,0.89446,0.8114,0.84806,0.6217,1.28782,0.78185,1.83453,0.000752769,0.000752769,0.000752769
241,1261.43,0.50296,0.36396,1.05411,0.84153,0.79116,0.88721,0.65563,1.27345,0.81027,1.79964,0.000749939,0.000749939,0.000749939
242,1266.86,0.5235,0.39238,1.04846,0.8647,0.88432,0.90564,0.64545,1.23617,0.84159,1.82384,0.00074711,0.00074711,0.00074711
243,1272.15,0.50851,0.35956,1.03939,0.83045,0.79116,0.81692,0.61811,1.17698,0.80645,1.72745,0.00074428,0.00074428,0.00074428
244,1277.52,0.49882,0.3616,1.03076,0.94426,0.77546,0.84762,0.63533,1.22905,0.8071,1.77229,0.000741451,0.000741451,0.000741451
245,1282.87,0.49972,0.35138,1.03438,0.95111,0.75414,0.89783,0.66388,1.15037,0.84931,1.65797,0.000738622,0.000738622,0.000738622
246,1288.21,0.49591,0.36461,1.04134,0.91546,0.77393,0.88782,0.64607,1.16103,0.89989,1.69732,0.000735792,0.000735792,0.000735792
247,1293.45,0.50152,0.3631,1.03422,0.87503,0.85255,0.90683,0.66411,1.23001,0.85356,1.77855,0.000732963,0.000732963,0.000732963
248,1298.73,0.49591,0.36563,1.03045,0.96432,0.74458,0.84431,0.64026,1.2501,0.79448,1.74579,0.000730133,0.000730133,0.000730133
249,1303.95,0.4877,0.36058,1.03843,0.86473,0.77106,0.88468,0.64902,1.24525,0.83788,1.81703,0.000727304,0.000727304,0.000727304
250,1309.22,0.49701,0.36439,1.03906,0.85884,0.76817,0.83795,0.61681,1.26809,0.90229,1.80337,0.000724474,0.000724474,0.000724474
251,1314.51,0.48494,0.35177,1.03051,0.94196,0.78215,0.8797,0.64925,1.30801,0.86561,1.90138,0.000721645,0.000721645,0.000721645
252,1319.82,0.4894,0.35335,1.0334,0.94488,0.81128,0.92202,0.66619,1.30807,0.79905,1.85583,0.000718816,0.000718816,0.000718816
253,1325.08,0.49785,0.35792,1.03675,0.8904,0.81487,0.86118,0.6518,1.19389,0.73822,1.75868,0.000715986,0.000715986,0.000715986
254,1330.37,0.49116,0.34672,1.03382,0.91274,0.76144,0.85157,0.66592,1.21059,0.83159,1.75017,0.000713157,0.000713157,0.000713157
255,1335.63,0.4873,0.35106,1.03435,0.94059,0.74972,0.8678,0.66295,1.14934,0.82352,1.6089,0.000710327,0.000710327,0.000710327
256,1341.09,0.50725,0.35541,1.0424,0.95,0.76962,0.89985,0.67963,1.21926,0.78606,1.75947,0.000707498,0.000707498,0.000707498
257,1346.59,0.50605,0.34733,1.0321,0.93374,0.7722,0.87804,0.66972,1.18639,0.93598,1.67058,0.000704668,0.000704668,0.000704668
258,1352.05,0.48139,0.34878,1.02707,0.9694,0.77959,0.85346,0.64025,1.2474,0.80122,1.74541,0.000701839,0.000701839,0.000701839
259,1357.35,0.48277,0.33735,1.01871,0.94301,0.7835,0.85512,0.64254,1.27016,0.74032,1.86119,0.00069901,0.00069901,0.00069901
260,1362.67,0.48864,0.35278,1.02472,0.93045,0.75912,0.88439,0.64557,1.25663,0.80153,1.77282,0.00069618,0.00069618,0.00069618
261,1367.94,0.48623,0.34593,1.03892,0.95867,0.7632,0.90814,0.65976,1.20689,0.78489,1.75303,0.000693351,0.000693351,0.000693351
262,1373.33,0.46944,0.35136,1.01815,0.93324,0.78053,0.90171,0.64012,1.28389,0.86236,1.79957,0.000690521,0.000690521,0.000690521
263,1378.77,0.48348,0.35702,1.04666,0.95932,0.73855,0.85655,0.63723,1.28625,0.90081,1.84647,0.000687692,0.000687692,0.000687692
264,1384.17,0.48523,0.34479,1.0235,0.79596,0.75214,0.81222,0.61299,1.2511,1.05759,1.79148,0.000684863,0.000684863,0.000684863
265,1389.56,0.50193,0.35172,1.04164,0.91518,0.75076,0.84101,0.63015,1.24537,0.96019,1.81204,0.000682033,0.000682033,0.000682033
266,1394.97,0.49471,0.36356,1.04227,0.95092,0.78476,0.83889,0.63487,1.23187,0.78812,1.7405,0.000679204,0.000679204,0.000679204
267,1400.33,0.50467,0.36074,1.04657,0.91388,0.80402,0.84754,0.63941,1.22538,0.71566,1.76143,0.000676374,0.000676374,0.000676374
268,1405.73,0.48998,0.34243,1.03392,0.83969,0.8945,0.91322,0.6485,1.19361,0.70328,1.73487,0.000673545,0.000673545,0.000673545
269,1411.13,0.49292,0.3473,1.03117,0.94512,0.78042,0.91161,0.70331,1.15277,0.73317,1.68044,0.000670715,0.000670715,0.000670715
270,1416.42,0.48254,0.34016,1.0241,0.96624,0.78215,0.91509,0.70408,1.17543,0.78145,1.6956,0.000667886,0.000667886,0.000667886
271,1421.67,0.48364,0.35095,1.02758,0.96004,0.78464,0.87027,0.67862,1.157,0.73551,1.66694,0.000665057,0.000665057,0.000665057
272,1426.97,0.48927,0.34967,1.02714,0.8203,0.7879,0.8303,0.62313,1.22567,0.84834,1.74827,0.000662227,0.000662227,0.000662227
273,1432.23,0.4909,0.35897,1.02628,0.80551,0.79879,0.80348,0.6035,1.27557,0.80012,1.77305,0.000659398,0.000659398,0.000659398
274,1437.44,0.47835,0.34459,1.02126,0.93318,0.77853,0.82863,0.63663,1.18234,0.72131,1.71557,0.000656568,0.000656568,0.000656568
275,1442.67,0.46625,0.34358,1.02475,0.95742,0.77563,0.85888,0.64365,1.15015,0.67896,1.72115,0.000653739,0.000653739,0.000653739
276,1447.92,0.47198,0.33434,1.02149,0.912,0.82583,0.86698,0.6499,1.16717,0.6735,1.69603,0.000650909,0.000650909,0.000650909
277,1453.13,0.48726,0.36422,1.03793,0.92658,0.8247,0.88135,0.65362,1.21718,0.70246,1.75834,0.00064808,0.00064808,0.00064808
278,1458.34,0.4704,0.35716,1.03233,0.98013,0.77811,0.90113,0.67985,1.19041,0.79239,1.69936,0.000645251,0.000645251,0.000645251
279,1463.54,0.48749,0.34851,1.03124,0.99059,0.78549,0.87857,0.67781,1.1735,0.71887,1.69648,0.000642421,0.000642421,0.000642421
280,1468.79,0.48256,0.34283,1.01957,0.95015,0.79364,0.88928,0.67879,1.19506,0.63663,1.71593,0.000639592,0.000639592,0.000639592
281,1474,0.48156,0.35186,1.02061,0.93276,0.90988,0.94764,0.66481,1.21694,0.69773,1.7425,0.000636762,0.000636762,0.000636762
282,1479.23,0.4742,0.34874,1.02052,0.91538,0.82564,0.89196,0.6524,1.24045,0.66704,1.81238,0.000633933,0.000633933,0.000633933
283,1484.37,0.46447,0.33787,1.01704,0.96413,0.79943,0.86568,0.65641,1.20705,0.65601,1.76735,0.000631104,0.000631104,0.000631104
284,1489.66,0.45159,0.33163,1.01002,1,0.79586,0.85667,0.63446,1.18489,0.69945,1.75815,0.000628274,0.000628274,0.000628274
285,1494.87,0.46504,0.32571,1.00712,0.98724,0.76892,0.83968,0.63034,1.22437,0.88782,1.76428,0.000625445,0.000625445,0.000625445
286,1500.14,0.46139,0.33397,1.02079,0.95567,0.74028,0.82616,0.60641,1.24846,0.92018,1.86203,0.000622615,0.000622615,0.000622615
287,1505.28,0.47916,0.34607,1.02856,0.89781,0.78712,0.83451,0.63188,1.24528,0.80517,1.78855,0.000619786,0.000619786,0.000619786
288,1510.46,0.47492,0.34014,1.0139,0.87205,0.77909,0.81953,0.62966,1.22409,0.97852,1.80409,0.000616956,0.000616956,0.000616956
289,1515.67,0.46757,0.33334,1.01635,0.95554,0.77985,0.84407,0.65818,1.14189,0.7867,1.70697,0.000614127,0.000614127,0.000614127
290,1521.06,0.46715,0.32698,1.01269,0.9183,0.7895,0.90175,0.67424,1.15035,0.7283,1.69025,0.000611298,0.000611298,0.000611298
291,1526.25,0.45558,0.32561,1.01351,0.94448,0.78391,0.83703,0.65003,1.15319,0.7698,1.68146,0.000608468,0.000608468,0.000608468
292,1531.36,0.46213,0.33302,1.01966,0.94879,0.74131,0.82387,0.64544,1.18962,0.76422,1.70517,0.000605639,0.000605639,0.000605639
293,1536.44,0.47473,0.34211,1.02262,0.90007,0.79424,0.84033,0.63868,1.22725,0.78194,1.76207,0.000602809,0.000602809,0.000602809
294,1541.51,0.45327,0.31966,1.0059,0.93658,0.78343,0.87098,0.6415,1.25393,0.8173,1.77741,0.00059998,0.00059998,0.00059998
295,1546.65,0.46465,0.33446,1.01704,0.97464,0.74196,0.85273,0.61259,1.25057,0.7743,1.79032,0.000597151,0.000597151,0.000597151
296,1551.9,0.45393,0.32732,1.00715,0.94887,0.75247,0.82737,0.65074,1.20158,0.78119,1.79193,0.000594321,0.000594321,0.000594321
297,1557.11,0.43706,0.3173,1.00136,0.97251,0.75388,0.82292,0.6361,1.23361,0.88146,1.79904,0.000591492,0.000591492,0.000591492
298,1562.36,0.46359,0.33368,1.01548,0.95917,0.72313,0.82427,0.63134,1.16644,0.82463,1.72351,0.000588662,0.000588662,0.000588662
299,1567.64,0.4504,0.3303,1.00722,0.97845,0.75264,0.83935,0.62699,1.29484,0.83272,1.86242,0.000585833,0.000585833,0.000585833
300,1573.06,0.45552,0.32716,1.02334,0.9812,0.77066,0.84248,0.65185,1.17705,0.86808,1.74303,0.000583003,0.000583003,0.000583003
301,1578.64,0.43328,0.31647,1.00019,0.95371,0.7509,0.83769,0.64182,1.17389,0.88516,1.73915,0.000580174,0.000580174,0.000580174
302,1584.12,0.45198,0.32378,1.00699,0.94947,0.77749,0.84734,0.64638,1.23958,0.77491,1.79472,0.000577345,0.000577345,0.000577345
303,1589.66,0.4403,0.32911,1.00672,0.99212,0.73385,0.8575,0.65272,1.23566,0.79243,1.79207,0.000574515,0.000574515,0.000574515
304,1595.06,0.46257,0.34118,1.01165,0.92766,0.76886,0.83856,0.65391,1.24806,0.85237,1.77252,0.000571686,0.000571686,0.000571686
305,1600.45,0.46324,0.33076,1.02054,0.96496,0.73462,0.82185,0.63471,1.22846,0.845,1.79563,0.000568856,0.000568856,0.000568856
306,1605.8,0.4355,0.31804,0.99356,0.96982,0.75264,0.85127,0.64813,1.17021,0.76598,1.70424,0.000566027,0.000566027,0.000566027
307,1611.15,0.44491,0.3274,1.01044,0.87672,0.78883,0.85031,0.64645,1.2166,0.73877,1.79102,0.000563197,0.000563197,0.000563197
308,1616.49,0.4502,0.31876,1.00729,0.89798,0.77883,0.86346,0.63343,1.29127,0.77423,1.8491,0.000560368,0.000560368,0.000560368
309,1621.94,0.42773,0.31489,0.9987,0.84055,0.76094,0.85012,0.6289,1.22743,0.77795,1.78182,0.000557539,0.000557539,0.000557539
310,1627.36,0.4499,0.31931,1.01136,0.90493,0.74678,0.85443,0.64112,1.22544,0.72279,1.81474,0.000554709,0.000554709,0.000554709
311,1632.67,0.45294,0.32895,1.02171,0.96402,0.71163,0.84888,0.63387,1.2465,0.722,1.84237,0.00055188,0.00055188,0.00055188
312,1638.01,0.45058,0.3251,1.01542,0.86151,0.78932,0.85685,0.66355,1.20587,0.75611,1.80071,0.00054905,0.00054905,0.00054905
313,1643.28,0.42797,0.30983,0.99141,1,0.73849,0.86509,0.66597,1.21802,0.70366,1.79546,0.000546221,0.000546221,0.000546221
314,1648.52,0.42374,0.31234,0.99516,0.97775,0.76307,0.87242,0.64795,1.224,0.65622,1.77758,0.000543392,0.000543392,0.000543392
315,1653.79,0.42435,0.31314,1.00816,0.96565,0.75916,0.8863,0.64323,1.17475,0.68278,1.7281,0.000540562,0.000540562,0.000540562
316,1659.04,0.43645,0.3261,1.00537,0.97382,0.75165,0.88114,0.6582,1.24926,0.81874,1.82824,0.000537733,0.000537733,0.000537733
317,1664.23,0.41828,0.3078,0.99624,0.83224,0.78108,0.83953,0.636,1.20453,0.72518,1.78889,0.000534903,0.000534903,0.000534903
318,1669.49,0.42703,0.3094,1.00104,0.93445,0.77832,0.85795,0.66664,1.20258,0.72602,1.77117,0.000532074,0.000532074,0.000532074
319,1674.69,0.43504,0.31347,1.01125,0.96727,0.7531,0.86376,0.64867,1.2821,0.75366,1.8056,0.000529244,0.000529244,0.000529244
320,1680.74,0.43486,0.31324,0.99891,0.88075,0.76397,0.83569,0.63079,1.23071,0.81002,1.79909,0.000526415,0.000526415,0.000526415
321,1685.93,0.43944,0.31453,1.00375,0.97646,0.7657,0.87044,0.65145,1.23637,0.7952,1.79222,0.000523586,0.000523586,0.000523586
322,1691.1,0.43061,0.30379,0.99166,0.95965,0.78201,0.84962,0.6405,1.29752,0.88585,1.82492,0.000520756,0.000520756,0.000520756
323,1696.22,0.43947,0.30971,1.00256,0.97957,0.78154,0.85572,0.63214,1.28462,0.83274,1.84408,0.000517927,0.000517927,0.000517927
324,1701.43,0.43642,0.30505,1.00004,0.95283,0.75414,0.86788,0.64177,1.2348,0.76372,1.81377,0.000515097,0.000515097,0.000515097
325,1706.61,0.42801,0.3041,0.99117,0.93385,0.77988,0.87599,0.64962,1.20656,0.69328,1.76995,0.000512268,0.000512268,0.000512268
326,1711.82,0.41941,0.30906,0.99598,0.88299,0.77694,0.8485,0.63969,1.23828,0.82284,1.82483,0.000509438,0.000509438,0.000509438
327,1717.02,0.43044,0.30132,0.99711,0.88797,0.73915,0.86904,0.64307,1.25621,0.94778,1.81717,0.000506609,0.000506609,0.000506609
328,1722.24,0.43295,0.31981,0.99091,0.89504,0.8493,0.91459,0.68154,1.1936,0.84901,1.72343,0.00050378,0.00050378,0.00050378
329,1727.48,0.42477,0.30412,0.99566,0.94213,0.75355,0.90703,0.68491,1.23478,0.78208,1.80757,0.00050095,0.00050095,0.00050095
330,1732.64,0.41919,0.31026,0.99562,0.9639,0.75797,0.84631,0.63983,1.24186,0.79484,1.80495,0.000498121,0.000498121,0.000498121
331,1737.8,0.40693,0.29537,0.9859,0.96488,0.75551,0.82941,0.6433,1.21926,0.82884,1.81316,0.000495291,0.000495291,0.000495291
332,1743.01,0.41623,0.30096,1.00387,0.98905,0.7576,0.84232,0.64092,1.26511,0.83613,1.84466,0.000492462,0.000492462,0.000492462
333,1748.24,0.41881,0.31388,1.00518,0.88809,0.78615,0.81538,0.60497,1.28696,0.83593,1.88533,0.000489633,0.000489633,0.000489633
334,1753.44,0.42838,0.31875,1.00558,0.9529,0.76872,0.84629,0.62599,1.20781,0.78521,1.80634,0.000486803,0.000486803,0.000486803
335,1758.63,0.42124,0.30692,0.98887,0.94081,0.80227,0.8501,0.64474,1.23279,0.74752,1.82057,0.000483974,0.000483974,0.000483974
336,1763.81,0.40598,0.28821,0.98682,0.98971,0.77919,0.84863,0.63649,1.27116,0.74239,1.8307,0.000481144,0.000481144,0.000481144
337,1768.92,0.4124,0.29984,0.99267,0.93312,0.79927,0.84909,0.64317,1.22526,0.75435,1.78109,0.000478315,0.000478315,0.000478315
338,1774.14,0.41109,0.30424,0.98601,0.90553,0.78985,0.84958,0.6317,1.2613,0.70849,1.83921,0.000475485,0.000475485,0.000475485
339,1779.35,0.39252,0.28962,0.97778,0.9462,0.79398,0.85613,0.64715,1.20047,0.67031,1.7699,0.000472656,0.000472656,0.000472656
340,1784.61,0.41507,0.29396,0.99434,0.90636,0.82078,0.85303,0.63527,1.15377,0.66224,1.73,0.000469827,0.000469827,0.000469827
341,1789.76,0.4047,0.28635,0.97942,0.96023,0.75264,0.84025,0.63297,1.18501,0.74393,1.75567,0.000466997,0.000466997,0.000466997
342,1794.99,0.41691,0.30767,0.99665,0.97142,0.76743,0.8529,0.62861,1.20869,0.76506,1.78285,0.000464168,0.000464168,0.000464168
343,1800.16,0.42791,0.30965,1.00319,0.98409,0.74502,0.85267,0.65306,1.19201,0.75523,1.74049,0.000461338,0.000461338,0.000461338
344,1805.35,0.40483,0.28698,0.9836,0.91481,0.81211,0.8672,0.64711,1.20375,0.78281,1.76569,0.000458509,0.000458509,0.000458509
345,1810.52,0.40392,0.2939,0.9821,0.91687,0.80699,0.86919,0.63876,1.21334,0.71766,1.80631,0.00045568,0.00045568,0.00045568
346,1815.74,0.41295,0.29358,0.99845,0.96274,0.78633,0.89845,0.65186,1.22389,0.70035,1.81106,0.00045285,0.00045285,0.00045285
347,1820.91,0.41433,0.29499,0.98345,0.93825,0.80514,0.86114,0.63021,1.24755,0.77768,1.84708,0.000450021,0.000450021,0.000450021
348,1826.11,0.39908,0.28055,0.98138,0.95894,0.80582,0.8554,0.62518,1.24782,0.75143,1.81396,0.000447191,0.000447191,0.000447191
349,1831.31,0.39945,0.29016,0.97923,0.92081,0.80514,0.86406,0.63885,1.24567,0.68505,1.84684,0.000444362,0.000444362,0.000444362
350,1836.52,0.39734,0.28521,0.98894,0.98899,0.76407,0.85406,0.63673,1.24011,0.72255,1.85698,0.000441532,0.000441532,0.000441532
351,1841.68,0.42391,0.29802,0.99913,0.95935,0.80214,0.86775,0.65914,1.23361,0.74682,1.85075,0.000438703,0.000438703,0.000438703
352,1846.92,0.39852,0.29904,0.98627,0.97941,0.78464,0.86926,0.64769,1.2296,0.68326,1.81797,0.000435874,0.000435874,0.000435874
353,1852.09,0.38778,0.27756,0.98245,0.96445,0.79436,0.85382,0.64421,1.24123,0.68281,1.84107,0.000433044,0.000433044,0.000433044
354,1857.29,0.39993,0.28065,0.96506,0.95734,0.78215,0.84028,0.64518,1.23554,0.77242,1.85687,0.000430215,0.000430215,0.000430215
355,1862.43,0.39482,0.28341,0.97954,0.94617,0.74654,0.85464,0.65844,1.17542,0.7501,1.76959,0.000427385,0.000427385,0.000427385
356,1867.62,0.39617,0.28966,0.98622,0.92879,0.74612,0.85447,0.65703,1.18339,0.79365,1.72105,0.000424556,0.000424556,0.000424556
357,1872.73,0.39461,0.29684,0.98249,0.88316,0.82092,0.86782,0.66493,1.2213,0.75265,1.75374,0.000421726,0.000421726,0.000421726
358,1877.87,0.39953,0.29377,0.98772,0.95573,0.78045,0.88038,0.66822,1.18885,0.65291,1.7996,0.000418897,0.000418897,0.000418897
359,1883.05,0.39375,0.28851,0.97902,0.91309,0.79066,0.87372,0.6634,1.20048,0.69006,1.78471,0.000416068,0.000416068,0.000416068
360,1888.18,0.38581,0.27876,0.97832,0.92923,0.79365,0.86416,0.66554,1.25517,0.6864,1.83084,0.000413238,0.000413238,0.000413238
361,1893.2,0.4086,0.29684,0.98856,0.94382,0.78253,0.85679,0.64048,1.24894,0.68887,1.82658,0.000410409,0.000410409,0.000410409
362,1898.33,0.39392,0.29609,0.98772,0.91204,0.78512,0.85453,0.64491,1.2434,0.7276,1.8335,0.000407579,0.000407579,0.000407579
363,1903.35,0.391,0.28345,0.98655,0.93554,0.78907,0.84314,0.62953,1.23423,0.69162,1.84077,0.00040475,0.00040475,0.00040475
364,1908.44,0.36243,0.27347,0.95988,0.95726,0.7698,0.87322,0.66502,1.24889,0.73214,1.82324,0.000401921,0.000401921,0.000401921
365,1913.51,0.38808,0.28148,0.97981,0.95214,0.76414,0.86423,0.65462,1.21435,0.71632,1.79025,0.000399091,0.000399091,0.000399091
366,1918.62,0.38975,0.28092,0.97915,0.96572,0.75569,0.85601,0.66375,1.23723,0.69419,1.81794,0.000396262,0.000396262,0.000396262
367,1923.69,0.39106,0.27327,0.98033,0.93949,0.78746,0.85372,0.6511,1.26646,0.71997,1.85033,0.000393432,0.000393432,0.000393432
368,1928.77,0.39369,0.27974,0.9768,0.98061,0.77198,0.86365,0.66531,1.25875,0.7321,1.861,0.000390603,0.000390603,0.000390603
369,1933.86,0.3817,0.27165,0.98291,0.96021,0.77267,0.85524,0.65796,1.2828,0.75119,1.87121,0.000387773,0.000387773,0.000387773
370,1938.96,0.38813,0.27187,0.9716,0.94728,0.78044,0.85271,0.65036,1.27407,0.77583,1.87964,0.000384944,0.000384944,0.000384944
