epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,1101.54,0.59107,0.41682,1.09441,0.93673,0.74696,0.85536,0.6407,1.1427,0.78366,1.60361,0.000914046,0.000914046,0.000914046
184,1107.13,0.57932,0.41729,1.09,0.90002,0.75141,0.85767,0.64291,1.15497,0.6967,1.69623,0.000911216,0.000911216,0.000911216
185,1112.71,0.59295,0.42974,1.10199,0.9216,0.77924,0.87593,0.64156,1.24779,0.8148,1.7687,0.000908387,0.000908387,0.000908387
186,1118.29,0.58063,0.40965,1.09393,0.96307,0.77673,0.85362,0.66183,1.14435,0.69935,1.66464,0.000905557,0.000905557,0.000905557
187,1124.06,0.56667,0.42063,1.07222,0.88154,0.80862,0.85478,0.65088,1.16752,0.77439,1.65641,0.000902728,0.000902728,0.000902728
188,1129.65,0.5846,0.42244,1.09185,0.75971,0.74411,0.80467,0.61866,1.12524,0.77432,1.59226,0.000899898,0.000899898,0.000899898
189,1135.24,0.5714,0.41539,1.08641,0.79332,0.75427,0.84304,0.63921,1.14742,0.72158,1.59907,0.000897069,0.000897069,0.000897069
190,1140.86,0.59465,0.43008,1.09813,0.87388,0.74674,0.82594,0.65375,1.05308,0.67559,1.49241,0.00089424,0.00089424,0.00089424
191,1146.39,0.58022,0.40969,1.09534,0.95745,0.80103,0.91555,0.70034,1.03557,0.62357,1.52061,0.00089141,0.00089141,0.00089141
192,1152.06,0.57202,0.41431,1.08918,0.94399,0.88853,0.95228,0.71408,1.07792,0.60868,1.58759,0.000888581,0.000888581,0.000888581
193,1157.63,0.59552,0.42353,1.09671,0.92485,0.7542,0.87196,0.68005,1.06605,0.66775,1.58187,0.000885751,0.000885751,0.000885751
194,1163.37,0.56585,0.41293,1.07609,0.94001,0.82283,0.86383,0.67214,1.08371,0.72269,1.61628,0.000882922,0.000882922,0.000882922
195,1169,0.57236,0.41626,1.08579,0.77261,0.80464,0.86414,0.59761,1.11314,0.84479,1.64098,0.000880093,0.000880093,0.000880093
196,1174.58,0.57383,0.43258,1.09245,0.89074,0.88359,0.92236,0.68018,1.10858,0.79066,1.6324,0.000877263,0.000877263,0.000877263
197,1180.22,0.56843,0.40756,1.07485,0.88424,0.74792,0.83438,0.56099,1.17393,0.83814,1.70497,0.000874434,0.000874434,0.000874434
198,1185.85,0.56595,0.40539,1.0785,0.84185,0.78464,0.82916,0.5603,1.18219,0.7733,1.72044,0.000871604,0.000871604,0.000871604
199,1191.4,0.55333,0.39875,1.07058,0.84463,0.77014,0.85695,0.61842,1.20268,0.87731,1.76253,0.000868775,0.000868775,0.000868775
200,1197.03,0.571,0.42226,1.08292,0.86856,0.74766,0.82308,0.59664,1.21877,0.78118,1.71136,0.000865945,0.000865945,0.000865945
201,1202.63,0.58092,0.42195,1.0723,0.87338,0.78832,0.88112,0.65235,1.1642,0.75989,1.75761,0.000863116,0.000863116,0.000863116
202,1208.04,0.57229,0.41815,1.07952,0.9105,0.82122,0.87729,0.65357,1.16902,0.72885,1.68491,0.000860287,0.000860287,0.000860287
203,1213.55,0.56923,0.42038,1.07751,0.88845,0.77782,0.86181,0.66357,1.12331,0.80974,1.55971,0.000857457,0.000857457,0.000857457
204,1219.1,0.54937,0.43472,1.07692,0.9363,0.77725,0.83681,0.61413,1.11683,0.88989,1.547,0.000854628,0.000854628,0.000854628
205,1224.57,0.57131,0.4177,1.09125,0.85217,0.77287,0.82055,0.63087,1.18183,0.81023,1.67988,0.000851798,0.000851798,0.000851798
206,1230.11,0.5644,0.41712,1.08235,0.91207,0.78612,0.87306,0.6545,1.13821,0.72044,1.65237,0.000848969,0.000848969,0.000848969
207,1235.69,0.56692,0.40769,1.09003,0.81404,0.7907,0.84947,0.66557,1.10357,0.7209,1.65991,0.000846139,0.000846139,0.000846139
208,1241.2,0.56694,0.40034,1.07713,0.87421,0.76808,0.8185,0.60166,1.19521,0.82597,1.71958,0.00084331,0.00084331,0.00084331
209,1246.69,0.55552,0.40538,1.08076,0.87301,0.81807,0.82913,0.64219,1.15867,0.70481,1.63886,0.000840481,0.000840481,0.000840481
210,1252.24,0.5524,0.42579,1.07094,0.87536,0.80843,0.85984,0.63799,1.11257,0.74971,1.61389,0.000837651,0.000837651,0.000837651
211,1257.66,0.56293,0.40162,1.07752,0.79847,0.79365,0.81444,0.60642,1.09413,0.70556,1.60597,0.000834822,0.000834822,0.000834822
212,1263.01,0.55307,0.4013,1.07628,0.90662,0.74041,0.86941,0.62628,1.1801,0.75749,1.6921,0.000831992,0.000831992,0.000831992
213,1268.37,0.55812,0.40089,1.08016,0.83556,0.87698,0.90754,0.6669,1.21673,0.7033,1.69297,0.000829163,0.000829163,0.000829163
214,1273.76,0.55086,0.39913,1.07216,0.80453,0.79966,0.87184,0.63368,1.16271,0.69878,1.69719,0.000826334,0.000826334,0.000826334
215,1279.11,0.54501,0.39209,1.07014,0.90887,0.78931,0.87075,0.63355,1.1004,0.71829,1.59522,0.000823504,0.000823504,0.000823504
216,1284.46,0.54506,0.38896,1.06106,0.88908,0.79385,0.88504,0.60229,1.19395,0.71474,1.75956,0.000820675,0.000820675,0.000820675
217,1289.87,0.53566,0.37997,1.06431,0.85317,0.67897,0.81192,0.5965,1.18725,0.74073,1.71335,0.000817845,0.000817845,0.000817845
218,1295.3,0.53779,0.39495,1.05294,0.73783,0.79038,0.82429,0.61266,1.1881,0.89562,1.70456,0.000815016,0.000815016,0.000815016
219,1300.75,0.55485,0.39879,1.07779,0.83955,0.75301,0.85469,0.6591,1.11302,0.78845,1.65522,0.000812186,0.000812186,0.000812186
220,1306.14,0.54291,0.3845,1.05784,0.95933,0.77005,0.89174,0.64053,1.16713,0.79461,1.70976,0.000809357,0.000809357,0.000809357
221,1311.54,0.54243,0.40182,1.06531,0.76845,0.90649,0.89811,0.662,1.17092,0.78132,1.68973,0.000806528,0.000806528,0.000806528
222,1316.96,0.52761,0.38271,1.06338,0.79128,0.90632,0.88988,0.67654,1.11563,0.72422,1.6409,0.000803698,0.000803698,0.000803698
223,1322.51,0.52094,0.37885,1.05307,0.84493,0.93502,0.92707,0.69008,1.09986,0.72083,1.58617,0.000800869,0.000800869,0.000800869
224,1328.04,0.53317,0.38453,1.07227,0.96001,0.7878,0.85985,0.67299,1.07975,0.80339,1.58276,0.000798039,0.000798039,0.000798039
225,1333.52,0.52916,0.39221,1.06057,0.92262,0.80271,0.84633,0.66138,1.14937,0.78161,1.64613,0.00079521,0.00079521,0.00079521
226,1339.83,0.5636,0.40793,1.06795,0.92186,0.76335,0.8741,0.65628,1.12108,0.76574,1.61898,0.00079238,0.00079238,0.00079238
227,1345.36,0.52505,0.38667,1.04735,0.87613,0.76228,0.82564,0.6482,1.15013,0.86486,1.71551,0.000789551,0.000789551,0.000789551
228,1350.82,0.53409,0.37802,1.05352,0.89434,0.77726,0.85572,0.66464,1.15209,0.77195,1.73213,0.000786722,0.000786722,0.000786722
229,1356.39,0.54053,0.38778,1.06671,0.90945,0.79633,0.86515,0.67223,1.09312,0.64981,1.63838,0.000783892,0.000783892,0.000783892
230,1361.88,0.53533,0.3881,1.06201,0.88099,0.78753,0.87921,0.66608,1.08258,0.77161,1.63525,0.000781063,0.000781063,0.000781063
231,1367.43,0.5094,0.37509,1.04344,0.91837,0.76494,0.85905,0.61431,1.10243,0.75772,1.65682,0.000778233,0.000778233,0.000778233
232,1373,0.5161,0.37738,1.06328,0.90343,0.74191,0.85574,0.65975,1.07577,0.77685,1.65768,0.000775404,0.000775404,0.000775404
233,1378.53,0.53588,0.39796,1.06352,0.9771,0.71263,0.8622,0.65641,1.15323,0.73323,1.67187,0.000772575,0.000772575,0.000772575
234,1383.97,0.53008,0.38723,1.06117,0.8562,0.78527,0.83889,0.63709,1.19259,0.80101,1.72125,0.000769745,0.000769745,0.000769745
235,1389.45,0.52275,0.36884,1.05355,0.95101,0.76165,0.85421,0.64793,1.21227,0.92373,1.71971,0.000766916,0.000766916,0.000766916
236,1394.88,0.53341,0.3893,1.05949,0.9517,0.74363,0.84832,0.65082,1.19279,0.93724,1.70025,0.000764086,0.000764086,0.000764086
237,1400.36,0.52467,0.37325,1.04883,0.92896,0.76143,0.82605,0.62936,1.16245,0.87903,1.72443,0.000761257,0.000761257,0.000761257
238,1405.79,0.53105,0.36902,1.07115,0.92347,0.75513,0.83913,0.6583,1.08666,0.75941,1.61874,0.000758427,0.000758427,0.000758427
239,1411.26,0.51775,0.372,1.04611,0.94308,0.75836,0.85576,0.68637,1.10963,0.66535,1.63995,0.000755598,0.000755598,0.000755598
240,1416.72,0.52493,0.37301,1.05462,0.84068,0.89705,0.91519,0.68323,1.10834,0.83675,1.62275,0.000752769,0.000752769,0.000752769
241,1422.26,0.52881,0.3915,1.06068,0.82297,0.81034,0.85808,0.65252,1.14655,0.79349,1.67493,0.000749939,0.000749939,0.000749939
242,1427.67,0.515,0.38788,1.05203,0.85207,0.81664,0.86056,0.65908,1.14241,0.6913,1.70669,0.00074711,0.00074711,0.00074711
243,1433.16,0.51196,0.37803,1.04533,0.92757,0.7915,0.85949,0.66882,1.10813,0.75396,1.60819,0.00074428,0.00074428,0.00074428
244,1438.81,0.52918,0.38512,1.06012,0.84317,0.76275,0.8642,0.61736,1.19319,0.81472,1.72816,0.000741451,0.000741451,0.000741451
245,1444.45,0.52059,0.38105,1.05327,0.85828,0.75541,0.84092,0.63758,1.25453,0.8715,1.79147,0.000738622,0.000738622,0.000738622
246,1450.1,0.51576,0.39091,1.05541,0.90277,0.80109,0.87775,0.68126,1.15356,0.78826,1.66984,0.000735792,0.000735792,0.000735792
247,1455.72,0.50417,0.36935,1.04139,0.90083,0.79911,0.89371,0.66491,1.15783,0.69623,1.69635,0.000732963,0.000732963,0.000732963
248,1461.32,0.49985,0.3739,1.05496,0.79042,0.84485,0.89476,0.68565,1.19963,0.8006,1.71641,0.000730133,0.000730133,0.000730133
249,1467.01,0.53362,0.3908,1.06651,0.96937,0.7591,0.88514,0.62063,1.13713,0.79246,1.62235,0.000727304,0.000727304,0.000727304
250,1472.65,0.49787,0.37028,1.04984,0.92714,0.81301,0.84568,0.63684,1.21905,0.87992,1.74716,0.000724474,0.000724474,0.000724474
251,1478.34,0.5025,0.37607,1.0294,0.86972,0.75109,0.87541,0.68068,1.11997,0.77086,1.65858,0.000721645,0.000721645,0.000721645
252,1483.97,0.48607,0.35412,1.03778,0.92986,0.80359,0.8465,0.64492,1.17992,0.74816,1.74604,0.000718816,0.000718816,0.000718816
253,1489.53,0.50089,0.35673,1.0384,0.90975,0.77618,0.87144,0.65251,1.15613,0.78274,1.69359,0.000715986,0.000715986,0.000715986
254,1495.19,0.5039,0.3612,1.04082,0.93315,0.7522,0.85564,0.67061,1.13991,0.77126,1.66986,0.000713157,0.000713157,0.000713157
255,1500.78,0.47666,0.35488,1.02524,0.93952,0.75016,0.82761,0.58283,1.183,0.89937,1.72642,0.000710327,0.000710327,0.000710327
256,1506.41,0.50715,0.37112,1.05396,0.81739,0.76216,0.79961,0.60121,1.13587,0.77404,1.70618,0.000707498,0.000707498,0.000707498
257,1512.04,0.50833,0.36818,1.04344,0.81835,0.75264,0.82715,0.63749,1.19625,0.81142,1.75031,0.000704668,0.000704668,0.000704668
258,1517.68,0.5169,0.36891,1.04907,0.9427,0.76822,0.85009,0.66497,1.07878,0.68532,1.60047,0.000701839,0.000701839,0.000701839
259,1523.37,0.49214,0.36039,1.03829,0.94656,0.81167,0.85363,0.6634,1.13378,0.70913,1.64283,0.00069901,0.00069901,0.00069901
260,1529.02,0.51363,0.3721,1.03936,0.92428,0.79986,0.85865,0.66362,1.13917,0.74591,1.68541,0.00069618,0.00069618,0.00069618
261,1534.61,0.48864,0.34416,1.03353,0.91451,0.80047,0.86904,0.66142,1.10653,0.75324,1.64765,0.000693351,0.000693351,0.000693351
262,1540.24,0.50307,0.36682,1.04464,0.9006,0.78948,0.8713,0.67907,1.02056,0.71034,1.55357,0.000690521,0.000690521,0.000690521
263,1545.82,0.48833,0.35303,1.0279,0.88147,0.75513,0.86436,0.67079,1.06408,0.69452,1.61883,0.000687692,0.000687692,0.000687692
264,1551.36,0.49293,0.3643,1.02675,0.92472,0.7309,0.85257,0.68634,1.09622,0.73295,1.61493,0.000684863,0.000684863,0.000684863
265,1556.96,0.48667,0.35319,1.04234,0.8811,0.80953,0.86587,0.70716,1.10289,0.70818,1.63414,0.000682033,0.000682033,0.000682033
266,1562.54,0.50056,0.36358,1.03319,0.94514,0.77696,0.85728,0.68313,1.08545,0.7536,1.62277,0.000679204,0.000679204,0.000679204
267,1568.06,0.4883,0.36116,1.03466,0.85514,0.89808,0.91907,0.68498,1.12371,0.71712,1.70814,0.000676374,0.000676374,0.000676374
268,1573.49,0.47942,0.34606,1.0387,0.91643,0.78215,0.86675,0.68299,1.08514,0.79666,1.67551,0.000673545,0.000673545,0.000673545
269,1578.97,0.49545,0.35324,1.028,0.89673,0.75262,0.87812,0.69537,1.08703,0.73008,1.68574,0.000670715,0.000670715,0.000670715
270,1584.5,0.48865,0.34845,1.04314,0.93939,0.75974,0.89624,0.68597,1.08895,0.71993,1.66049,0.000667886,0.000667886,0.000667886
271,1590,0.49215,0.35341,1.03466,0.86715,0.77314,0.84968,0.66781,1.10909,0.72782,1.65631,0.000665057,0.000665057,0.000665057
272,1595.54,0.49396,0.36162,1.03737,0.89395,0.76839,0.84556,0.66017,1.11026,0.73783,1.67108,0.000662227,0.000662227,0.000662227
273,1601.19,0.47106,0.35464,1.02567,0.9417,0.7478,0.89868,0.69584,1.14564,0.66267,1.72386,0.000659398,0.000659398,0.000659398
274,1606.71,0.4792,0.34797,1.02269,0.93504,0.7768,0.86335,0.66889,1.17609,0.72259,1.77187,0.000656568,0.000656568,0.000656568
275,1612.38,0.48056,0.35866,1.02798,0.86292,0.77967,0.80713,0.60424,1.22554,0.82924,1.79749,0.000653739,0.000653739,0.000653739
276,1617.84,0.48606,0.36074,1.02416,0.97219,0.76652,0.83064,0.66461,1.1795,0.85409,1.71855,0.000650909,0.000650909,0.000650909
277,1623.31,0.47717,0.34413,1.02757,0.95503,0.78868,0.87411,0.67999,1.09881,0.71555,1.60904,0.00064808,0.00064808,0.00064808
278,1628.7,0.48187,0.35218,1.03002,0.88105,0.84615,0.90833,0.67312,1.16268,0.69869,1.69343,0.000645251,0.000645251,0.000645251
279,1634.14,0.47691,0.36248,1.02468,0.94571,0.77563,0.86461,0.65547,1.13835,0.80405,1.66662,0.000642421,0.000642421,0.000642421
280,1640.4,0.48904,0.34666,1.02266,0.89308,0.80879,0.8655,0.66193,1.13946,0.79313,1.71178,0.000639592,0.000639592,0.000639592
281,1645.84,0.4812,0.3399,1.04265,0.91598,0.79365,0.84148,0.6436,1.12142,0.80753,1.68807,0.000636762,0.000636762,0.000636762
282,1651.24,0.472,0.34702,1.02776,0.94995,0.78269,0.85174,0.65344,1.14798,0.89406,1.69752,0.000633933,0.000633933,0.000633933
283,1657.54,0.48896,0.35417,1.03352,0.91632,0.73462,0.82253,0.64837,1.19084,0.83676,1.74632,0.000631104,0.000631104,0.000631104
284,1663,0.47945,0.34446,1.02983,0.8997,0.76165,0.83901,0.64552,1.22596,0.92124,1.74879,0.000628274,0.000628274,0.000628274
285,1668.48,0.47229,0.34907,1.02841,0.90218,0.80122,0.8576,0.64941,1.16378,0.82786,1.71755,0.000625445,0.000625445,0.000625445
286,1673.94,0.46603,0.33998,1.02395,0.90618,0.78895,0.85198,0.65889,1.11642,0.80991,1.65237,0.000622615,0.000622615,0.000622615
287,1679.46,0.4903,0.35209,1.03887,0.80664,0.81827,0.84809,0.66148,1.1128,0.84659,1.67523,0.000619786,0.000619786,0.000619786
288,1685.01,0.46477,0.33,1.01156,0.83562,0.78986,0.84508,0.64072,1.12562,0.82308,1.67432,0.000616956,0.000616956,0.000616956
289,1690.64,0.47338,0.35353,1.00907,0.83236,0.87002,0.8846,0.6605,1.17032,0.75435,1.74385,0.000614127,0.000614127,0.000614127
290,1696.17,0.45425,0.33015,1.01389,0.92313,0.75554,0.83122,0.66711,1.0865,0.85608,1.61457,0.000611298,0.000611298,0.000611298
291,1701.68,0.46081,0.34558,1.02042,0.91579,0.74706,0.83413,0.67184,1.08905,0.83548,1.62777,0.000608468,0.000608468,0.000608468
292,1707.28,0.46135,0.34783,1.02854,0.93935,0.74846,0.83655,0.6443,1.18196,0.80113,1.67639,0.000605639,0.000605639,0.000605639
